time,ADX
2016-06-23,30.0045
2016-06-22,30.3125
2016-06-21,30.4570
2016-06-20,30.3882
2016-06-17,30.3180
2016-06-16,29.9766
2016-06-15,29.4579
2016-06-14,28.9119
2016-06-13,28.7265
2016-06-10,28.5315
2016-06-09,27.8590
2016-06-08,26.9241
2016-06-07,25.8568
2016-06-06,24.8501
2016-06-03,24.0176
2016-06-02,23.1413
2016-06-01,22.2473
2016-05-31,20.9255
2016-05-30,19.4282
2016-05-27,17.8522
2016-05-26,16.2447
2016-05-25,14.5682
2016-05-24,14.5600
2016-05-23,15.2476
2016-05-20,15.8675
2016-05-19,16.1424
2016-05-18,16.2889
2016-05-17,16.0493
2016-05-16,15.8319
2016-05-13,15.8103
2016-05-12,15.5117
2016-05-11,14.4044
2016-05-10,13.3284
2016-05-09,12.3275
2016-05-06,11.6292
2016-05-05,11.2909
2016-05-04,10.9348
2016-05-03,10.9485
2016-05-02,10.8715
2016-04-29,11.3527
2016-04-28,11.6434
2016-04-27,11.7802
2016-04-26,11.4976
2016-04-25,11.2873
2016-04-22,11.1707
2016-04-21,11.2146
2016-04-20,11.1652
2016-04-18,11.2290
2016-04-13,11.5528
2016-04-12,11.4656
2016-04-11,11.6818
2016-04-08,12.2432
2016-04-07,12.5353
2016-04-06,12.8428
2016-04-05,13.2723
2016-04-04,13.8470
2016-04-01,14.0566
2016-03-31,14.3103
2016-03-30,14.8900
2016-03-29,15.5002
2016-03-28,16.2312
2016-03-23,17.0022
2016-03-22,17.2323
2016-03-21,17.5262
2016-03-18,18.0379
2016-03-17,18.8931
2016-03-16,19.7934
2016-03-15,20.5136
2016-03-14,21.4625
2016-03-11,22.4839
2016-03-10,23.4869
2016-03-09,24.6896
2016-03-08,25.9235
2016-03-04,27.1131
2016-03-03,28.5287
2016-03-02,29.8711
2016-03-01,30.3050
2016-02-29,30.3710
2016-02-26,30.3140
2016-02-25,30.6727
2016-02-24,31.0502
2016-02-23,31.7788
2016-02-22,32.7484
2016-02-19,33.9913
2016-02-18,35.2996
2016-02-17,36.6908
2016-02-16,37.4771
2016-02-15,38.5212
2016-02-12,39.4428
2016-02-11,39.4086
2016-02-10,40.0718
2016-02-09,41.1312
2016-02-08,42.1938
2016-02-05,43.5802
2016-02-04,45.1412
2016-02-03,46.7585
2016-02-02,47.7541
2016-02-01,49.0252
2016-01-29,50.3687
2016-01-28,50.5155
2016-01-27,50.6918
2016-01-25,51.1560
2016-01-22,51.7794
