time,EMA
2016-03-03,1090.3578
2016-03-02,1086.8587
2016-03-01,1085.4491
2016-02-29,1087.2069
2016-02-26,1089.9076
2016-02-25,1093.6136
2016-02-24,1099.0572
2016-02-23,1107.0684
2016-02-22,1112.9599
2016-02-19,1118.7083
2016-02-18,1124.8091
2016-02-17,1130.5733
2016-02-16,1136.2441
2016-02-15,1142.4698
2016-02-12,1148.9298
2016-02-11,1155.8014
2016-02-10,1165.0489
2016-02-09,1170.1277
2016-02-08,1171.2149
2016-02-05,1172.2112
2016-02-04,1171.0018
2016-02-03,1171.1073
2016-02-02,1172.1922
2016-02-01,1171.6493
2016-01-29,1170.8229
2016-01-28,1170.1095
2016-01-27,1172.4158
2016-01-25,1172.9122
2016-01-22,1172.7872
2016-01-21,1174.3595
2016-01-20,1178.5658
2016-01-19,1183.1306
2016-01-18,1186.3444
2016-01-15,1191.8701
2016-01-14,1196.3985
2016-01-13,1200.2931
2016-01-12,1203.7766
2016-01-11,1209.0057
2016-01-08,1213.8748
2016-01-07,1217.9458
2016-01-06,1221.9611
2016-01-05,1223.3834
2016-01-04,1224.8869
2016-01-01,1225.7855
2015-12-31,1222.4682
2015-12-30,1218.2385
2015-12-29,1216.6636
2015-12-28,1214.8650
2015-12-24,1213.7666
2015-12-23,1212.0631
2015-12-22,1209.4171
2015-12-21,1207.6716
2015-12-18,1205.2212
2015-12-17,1203.1550
2015-12-16,1199.0766
2015-12-15,1196.9689
2015-12-14,1195.9393
